"","PROBEID","ACCNUM","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"214685_at","214685_at","AB000464","NOP14-AS1","317648","NOP14 antisense RNA 1",1.36951196992845,3.69732879217155,4.01096516775825,0.0105803277835258,0.99447233823876,-4.46639203126628
"205884_at","205884_at","NM_000885","ITGA4","3676","integrin subunit alpha 4",-1.14619085557323,3.80172135041635,-4.00149892087362,0.0106787756519062,0.99447233823876,-4.46658059160484
"203195_s_at","203195_s_at","NM_005387","NUP98","4928","nucleoporin 98 and 96 precursor",1.21125493581848,6.68974926278697,3.98781932282035,0.0108229170400891,0.99447233823876,-4.4668546865518
"209277_at","209277_at","AL574096","TFPI2","7980","tissue factor pathway inhibitor 2",-1.61254795723338,3.52484273964891,-3.98023550979693,0.0109037948443473,0.99447233823876,-4.46700746542902
"40472_at","40472_at","AF007155","LPCAT4","254531","lysophosphatidylcholine acyltransferase 4",1.85379740256894,3.22445800951642,3.9769729928648,0.0109388025603685,0.99447233823876,-4.46707337173011
"205653_at","205653_at","NM_001911","CTSG","1511","cathepsin G",1.53138188933274,6.32056927489209,3.97578076296971,0.010951627878104,0.99447233823876,-4.46709748336071
"220650_s_at","220650_s_at","NM_004594","SLC9A5","6553","solute carrier family 9 member A5",-1.23543948551414,4.89282792872827,-3.96524699491696,0.0110657013881286,0.99447233823876,-4.46731115532404
"210948_s_at","210948_s_at","AF294627","LEF1","51176","lymphoid enhancer binding factor 1",-2.17772668215506,3.20872516081937,-3.96072819525507,0.0111150568287737,0.99447233823876,-4.46740316884049
"210267_at","210267_at","BC001265","NIPAL3","57185","NIPA like domain containing 3",1.45715531143513,3.59001222613033,3.95753979324055,0.0111500342218451,0.99447233823876,-4.46746821992173
"204133_at","204133_at","NM_004704","RRP9","9136","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein",-1.2283421882759,4.46932459396783,-3.94966134755459,0.0112370083416069,0.99447233823876,-4.46762941338414
"211057_at","211057_at","BC006374","ROR1","4919","receptor tyrosine kinase like orphan receptor 1",1.09660201295407,3.35035508660589,3.93904056409182,0.0113554983132573,0.99447233823876,-4.46784774301197
"221119_at","221119_at","NM_017700","ARHGEF38","54848","Rho guanine nucleotide exchange factor 38",-1.31661967324829,6.52377572974275,-3.93667873618158,0.0113820433883833,0.99447233823876,-4.46789645574558
"221157_s_at","221157_s_at","NM_012172","FBXO24","26261","F-box protein 24",1.92246985347456,3.42476313060077,3.93625904384695,0.0113867678839718,0.99447233823876,-4.46790511805277
"213467_at","213467_at","BF511718","RND2","8153","Rho family GTPase 2",-1.24190669773523,4.24476438345285,-3.93093743386127,0.0114468700918621,0.99447233823876,-4.46801511540404
"212695_at","212695_at","AB014558","CRY2","1408","cryptochrome circadian regulator 2",1.55555557587703,6.63329014965598,3.92730564270431,0.011488097578598,0.99447233823876,-4.46809035609945
"214186_s_at","214186_s_at","AI346483","HCG26","352961","HLA complex group 26",1.79384732715796,5.14217327626974,3.92180616812516,0.0115508531196507,0.99447233823876,-4.46820455609176
"219420_s_at","219420_s_at","NM_023077","COA7","65260","cytochrome c oxidase assembly factor 7 (putative)",-1.1541674073665,7.168915773931,-3.91406366207453,0.0116398755557911,0.99447233823876,-4.46836587896052
"217767_at","217767_at","NM_000064","C3","718","complement C3",1.38465854093773,7.65310041898047,3.90866754405568,0.0117023873529313,0.99447233823876,-4.46847869066429
"211210_x_at","211210_x_at","AF100539","SH2D1A","4068","SH2 domain containing 1A",1.27854483293587,4.23990267540188,3.90007839255463,0.01180268917354,0.99447233823876,-4.46865889962324
"221710_x_at","221710_x_at","BC006241","EVA1B","55194","eva-1 homolog B",1.71808867148237,4.91411015529687,3.89606250935465,0.0118499253272285,0.99447233823876,-4.46874342893745
"200865_at","200865_at","AI001896","EIF3F","8665","eukaryotic translation initiation factor 3 subunit F",-1.75393376724458,3.52512101765291,-3.89590072228993,0.0118518328814731,0.99447233823876,-4.46874683799442
"217584_at","217584_at","U55987","NPC1","4864","NPC intracellular cholesterol transporter 1",-2.08910444049042,3.96069020603022,-3.8948983493162,0.0118636592758072,0.99447233823876,-4.46876796554768
"206107_at","206107_at","NM_003834","RGS11","8786","regulator of G protein signaling 11",1.41367643209144,4.28728668982476,3.89116111523403,0.0119078726908183,0.99447233823876,-4.46884683286098
"221663_x_at","221663_x_at","AB045369","HRH3","11255","histamine receptor H3",-1.24052357414,4.18547972442037,-3.8839794612837,0.011993369518628,0.99447233823876,-4.46899881249046
"217214_s_at","217214_s_at","AB022847","SLC6A2","6530","solute carrier family 6 member 2",1.60346845794682,5.57616624401546,3.87590574449871,0.0120903320608133,0.99447233823876,-4.46917033900844
"215822_x_at","215822_x_at","M96980","MYT1","4661","myelin transcription factor 1",1.64508189716577,5.6061923744936,3.8724434774554,0.0121321891624284,0.99447233823876,-4.4692441127249
"220676_at","220676_at","NM_007037","ADAMTS8","11095","ADAM metallopeptidase with thrombospondin type 1 motif 8",-1.39058044123553,4.19191930241265,-3.8702871762551,0.0121583421357377,0.99447233823876,-4.46929012522543
"203522_at","203522_at","NM_005125","CCS","9973","copper chaperone for superoxide dismutase",1.74818676415647,4.9223567123003,3.86368848999248,0.012238779488814,0.99447233823876,-4.46943124853292
"221549_at","221549_at","AF337808","GRWD1","83743","glutamate rich WD repeat containing 1",-1.12596033014879,4.99879526683331,-3.84481967050588,0.0124721919660044,0.99447233823876,-4.46983743392152
"212116_at","212116_at","NM_006510","TRIM27","5987","tripartite motif containing 27",1.18367134529516,5.57685145113481,3.84259517375207,0.0125000458787702,0.99447233823876,-4.46988557995833
"209823_x_at","209823_x_at","M17955","HLA-DQB1 /// LOC101060835","3119 /// 101060835",NA,-1.38961803443086,3.63311634869744,-3.84078895091807,0.0125227150873722,0.99447233823876,-4.46992471353287
"215711_s_at","215711_s_at","AJ277546","WEE1","7465","WEE1 G2 checkpoint kinase",1.0979560804485,6.12792258946773,3.83145810046164,0.0126405794041159,0.99447233823876,-4.47012745470195
"218943_s_at","218943_s_at","NM_014314","DDX58","23586","DExD/H-box helicase 58",1.16080476337669,3.64212269137922,3.82689825028845,0.0126986421198954,0.99447233823876,-4.47022688544571
"221182_at","221182_at","NM_025063","MROH9","80133","maestro heat like repeat family member 9",-1.47364400873914,3.75893996229875,-3.81681535057352,0.0128281255115101,0.99447233823876,-4.47044757934207
"214531_s_at","214531_s_at","AF065484","SNX1","6642","sorting nexin 1",1.56647974394014,4.41103797197164,3.81255956484245,0.0128832332725566,0.99447233823876,-4.47054107366514
"209637_s_at","209637_s_at","AA887475","RGS12","6002","regulator of G protein signaling 12",1.79704230042042,6.11467290350197,3.81173130473069,0.0128939899686292,0.99447233823876,-4.47055929331315
"216886_at","216886_at","X89745","CHRNA4","1137","cholinergic receptor nicotinic alpha 4 subunit",-1.13885382116342,4.33124049504121,-3.80990678147096,0.0129177217029087,0.99447233823876,-4.47059945565038
"216701_at","216701_at","AF005081","C1orf68","100129271","chromosome 1 open reading frame 68",-1.24661318527975,4.57371646042105,-3.8085582109358,0.0129352949772796,0.99447233823876,-4.47062916531204
"220766_at","220766_at","NM_017589","BTG4","54766","BTG anti-proliferation factor 4",1.06321001795986,4.57948286223115,3.80443977084666,0.0129891330092069,0.99447233823876,-4.47072002425479
"205586_x_at","205586_x_at","NM_003378","VGF","7425","VGF nerve growth factor inducible",1.34921442727562,5.67473508710085,3.80326044575306,0.0130045970991907,0.99447233823876,-4.47074607741258
"209697_at","209697_at","BC004864","AK125860 /// RP11-582J16.4","",NA,1.39620439420285,5.23048662127188,3.80228984808818,0.0130173401051087,0.99447233823876,-4.47076753131659
"206179_s_at","206179_s_at","NM_007030","TPPP","11076","tubulin polymerization promoting protein",1.09129334191851,3.45439089678154,3.7825610106866,0.0132794993895983,0.99447233823876,-4.47120594553842
"217141_at","217141_at","AL049394","BTBD7","55727","BTB domain containing 7",1.07054980287028,3.45716131953985,3.77992397947407,0.0133149984898831,0.99447233823876,-4.47126488391078
"214100_x_at","214100_x_at","AI284845","NSUN5P1","155400","NSUN5 pseudogene 1",1.75277971989046,5.44113324951585,3.77097191773006,0.0134363254419037,0.99447233823876,-4.47146556351345
"213403_at","213403_at","BF223370","MFSD9","84804","major facilitator superfamily domain containing 9",2.1004300519802,3.16874956538104,3.75429742382414,0.0136657180466564,0.99447233823876,-4.47184183655622
"221796_at","221796_at","AA707199","NTRK2","4915","neurotrophic receptor tyrosine kinase 2",1.40550395949398,4.77582305667911,3.74716277620905,0.0137652424831271,0.99447233823876,-4.47200382694454
"202075_s_at","202075_s_at","NM_006227","PLTP","5360","phospholipid transfer protein",1.73370358860105,3.81200920375579,3.74119773997925,0.0138490909549606,0.99447233823876,-4.47213972024867
"204347_at","204347_at","AI653169","AK4 /// LOC100507855","205 /// 100507855",NA,1.18648926562941,3.35385311718149,3.74110386885509,0.0138504151503643,0.99447233823876,-4.47214186213347
"214347_s_at","214347_s_at","AW772056","DDC","1644","dopa decarboxylase",-1.38284826128747,2.85552271576332,-3.73711018524675,0.0139068870936085,0.99447233823876,-4.47223308341553
"215506_s_at","215506_s_at","AK021882","DIRAS3","9077","DIRAS family GTPase 3",-1.35334540333298,4.29125453170013,-3.73540738981231,0.0139310455416708,0.99447233823876,-4.47227203487688
"222352_at","222352_at","BE465371","FBXO31","79791","F-box protein 31",1.44286379442637,4.93852151867831,3.7334166230454,0.0139593507279645,0.99447233823876,-4.47231761714486
"219875_s_at","219875_s_at","NM_016076","DESI2","51029","desumoylating isopeptidase 2",1.70125431643641,3.04156069424775,3.73195941009869,0.0139801115918504,0.99447233823876,-4.4723510124421
"221770_at","221770_at","BE964473","RPE","6120","ribulose-5-phosphate-3-epimerase",-1.20396122647299,4.64919275228586,-3.72086163269461,0.0141393897033078,0.99447233823876,-4.47260616944673
"219814_at","219814_at","NM_018388","MBNL3","55796","muscleblind like splicing regulator 3",1.0396949299235,5.26766366896251,3.71821809187959,0.0141776371136445,0.99447233823876,-4.4726671651213
"220370_s_at","220370_s_at","NM_025090","USP36","57602","ubiquitin specific peptidase 36",1.51422620334306,3.79426448728989,3.71125430333867,0.0142789608054307,0.99447233823876,-4.4728282435272
"217455_s_at","217455_s_at","AF184174","SSTR2","6752","somatostatin receptor 2",1.78735795930397,5.18455434908314,3.71122973134404,0.014279319798705,0.99447233823876,-4.47282881292602
"210031_at","210031_at","J04132","CD247","919","CD247 molecule",1.60110133786317,4.84161333418055,3.70495222614754,0.0143713735700823,0.99447233823876,-4.47297451682222
"214631_at","214631_at","BG391005","ZBTB33","10009","zinc finger and BTB domain containing 33",-1.69813017653085,3.26403867074636,-3.70147103745219,0.0144227154546698,0.99447233823876,-4.47305552103597
"215695_s_at","215695_s_at","U94357","GYG2","8908","glycogenin 2",1.92865718220712,3.95386973426884,3.69973698430686,0.0144483684449922,0.99447233823876,-4.47309592540109
"205822_s_at","205822_s_at","NM_002130","HMGCS1","3157","3-hydroxy-3-methylglutaryl-CoA synthase 1",1.93675840027132,4.53248377358532,3.69903528765799,0.0144587639836249,0.99447233823876,-4.47311228561326
"211816_x_at","211816_x_at","D87858","FCAR","2204","Fc fragment of IgA receptor",1.44217541808013,4.95753734525061,3.69438855265169,0.0145278217250534,0.99447233823876,-4.4732207753121
"210375_at","210375_at","X83858","PTGER3","5733","prostaglandin E receptor 3",1.99713542486979,3.31269788484829,3.68416950798548,0.0146810281755977,0.99447233823876,-4.47346028443662
"218009_s_at","218009_s_at","NM_003981","PRC1","9055","protein regulator of cytokinesis 1",-1.56806460196474,4.58151177620566,-3.68186653320643,0.0147158103591771,0.99447233823876,-4.4735144356496
"207980_s_at","207980_s_at","NM_006079","CITED2","10370","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2",1.45539604623811,5.40290372320463,3.6743715566833,0.0148296642474903,0.99447233823876,-4.47369111725976
"215066_at","215066_at","AU158443","PTPRF","5792","protein tyrosine phosphatase receptor type F",-1.39828890083071,4.39915588847782,-3.67423620946303,0.0148317295324996,0.99447233823876,-4.47369431415442
"217576_x_at","217576_x_at","BF692958","SOS2","6655","SOS Ras/Rho guanine nucleotide exchange factor 2",1.3576630911823,4.07304271266317,3.67345852229522,0.0148436027808747,0.99447233823876,-4.4737126874315
"208157_at","208157_at","NM_009586","SIM2","6493","SIM bHLH transcription factor 2",1.12162064373403,3.59662677715708,3.67131982030581,0.0148763114125562,0.99447233823876,-4.47376325360007
"219493_at","219493_at","NM_024745","SHCBP1","79801","SHC binding and spindle associated 1",1.17421074600739,4.46337381357911,3.6701666214725,0.0148939823657371,0.99447233823876,-4.47379054239017
"214563_at","214563_at","AF152524","PCDHGC3","5098","protocadherin gamma subfamily C, 3",1.33097301465972,4.17851678453712,3.66982803312904,0.0148991752683583,0.99447233823876,-4.47379855769259
"215739_s_at","215739_s_at","AJ003062","TUBGCP3","10426","tubulin gamma complex associated protein 3",-1.23777273370808,3.51661261315385,-3.66724043683415,0.0149389296616238,0.99447233823876,-4.47385985955742
"220354_at","220354_at","NM_025266","MCF2L-AS1","100289410","MCF2L antisense RNA 1",-1.10031306006661,3.82333866235821,-3.6589474859435,0.0150671598678775,0.99447233823876,-4.47405687983418
"210366_at","210366_at","AB026257","SLCO1B1","10599","solute carrier organic anion transporter family member 1B1",-1.02518726965666,5.74698607718235,-3.65852547054271,0.0150737189706783,0.99447233823876,-4.47406692855162
"204476_s_at","204476_s_at","NM_022172","PC","5091","pyruvate carboxylase",1.39538659959746,4.5748819958152,3.65481811968151,0.0151314807407102,0.99447233823876,-4.47415529978526
"213870_at","213870_at","AL031228","COL11A2","1302","collagen type XI alpha 2 chain",-1.05678390707344,4.87792882504039,-3.6524641751745,0.0151682876743843,0.99447233823876,-4.47421149842062
"207764_s_at","207764_s_at","NM_005734","HIPK3","10114","homeodomain interacting protein kinase 3",1.59898286030729,4.786171945435,3.65058709071976,0.0151977118475926,0.99447233823876,-4.47425636156635
"207033_at","207033_at","NM_005142","GIF","2694",NA,1.2864497933135,4.97867193115297,3.6454889720392,0.0152779579275581,0.99447233823876,-4.47437842944512
"216009_at","216009_at","U92027","SLC39A9","55334","solute carrier family 39 member 9",1.52191000795947,4.4726843451436,3.64023129737983,0.0153612245198472,0.99447233823876,-4.47450465621811
"211095_at","211095_at","D12625","NF1","4763","neurofibromin 1",-1.55409882014553,3.95815796185209,-3.63591097473747,0.015430035491342,0.99447233823876,-4.47460863694173
"210942_s_at","210942_s_at","AB022918","ST3GAL6","10402","ST3 beta-galactoside alpha-2,3-sialyltransferase 6",-1.9594759887963,5.29289751398333,-3.63521039640522,0.0154412270430616,0.99447233823876,-4.47462552030377
"215692_s_at","215692_s_at","BE645386","MPPED2","744","metallophosphoesterase domain containing 2",1.83430748683407,4.42317135868557,3.63149342721742,0.0155007604253012,0.99447233823876,-4.47471519894268
"203540_at","203540_at","NM_002055","GFAP","2670","glial fibrillary acidic protein",1.27106909886824,4.64631423070664,3.63148443177625,0.0155009048207277,0.99447233823876,-4.47471541618393
"219881_s_at","219881_s_at","NM_022907","CTC-338M12.4","101928649","uncharacterized LOC101928649",-1.29929360458203,4.9195040564638,-3.63080119142337,0.015511876745675,0.99447233823876,-4.47473191950499
"205209_at","205209_at","BC000254","ACVR1B","91","activin A receptor type 1B",1.15245228692781,5.47267897782181,3.62323922016228,0.0156339078950747,0.99447233823876,-4.474914966409
"209171_at","209171_at","AF219116","ITPA","3704","inosine triphosphatase",-1.37762811087735,5.92560147124075,-3.62299938926179,0.0156377961140584,0.99447233823876,-4.47492078357691
