"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"219179_at","219179_at","DACT1","51339","dishevelled binding antagonist of beta catenin 1",45.4009742624512,73.7266038202718,5.55678287339932,0.0114589613983429,0.887537653449017,-4.59504904007184
"219090_at","219090_at","SLC24A3","57419","solute carrier family 24 member 3",-145.50870773763,375.751993787435,-5.54110690371644,0.0115496005325623,0.887537653449017,-4.59504908904541
"212526_at","212526_at","SPG20","23111",NA,46.5434544060873,129.338123280518,5.53400840326133,0.0115909528526745,0.887537653449017,-4.59504911134268
"201552_at","201552_at","LAMP1","3916","lysosomal associated membrane protein 1",-69.1818898678385,136.315561922363,-5.49441983342697,0.0118251627237847,0.887537653449017,-4.59504923709315
"209770_at","209770_at","BTN3A1","11119","butyrophilin subfamily 3 member A1",74.5900241700846,144.785961079997,5.47061496012561,0.0119689794253066,0.887537653449017,-4.59504931386572
"219923_at","219923_at","TRIM45","80263","tripartite motif containing 45",45.9182179378255,176.501370728353,5.46303718097716,0.012015239899314,0.887537653449017,-4.59504933848981
"218890_x_at","218890_x_at","MRPL35","51318","mitochondrial ribosomal protein L35",-44.7850696500652,200.441312220866,-5.45764360534161,0.0120483088164316,0.887537653449017,-4.59504935607119
"202245_at","202245_at","LSS","4047","lanosterol synthase",-100.345789509766,300.562670430664,-5.4509297092922,0.0120896392594461,0.887537653449017,-4.59504937802043
"201473_at","201473_at","JUNB","3726","JunB proto-oncogene, AP-1 transcription factor subunit",-59.9489631582031,117.741389596029,-5.45002702629778,0.0120952102611639,0.887537653449017,-4.59504938097694
"203874_s_at","203874_s_at","SMARCA1","6594","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1",45.3228913971354,184.256497781901,5.44346789999528,0.0121357915334317,0.887537653449017,-4.59504940249844
"222073_at","222073_at","COL4A3","1285","collagen type IV alpha 3 chain",473.25750722526,1029.12747187435,5.44106463497282,0.0121507050620919,0.887537653449017,-4.59504941040101
"201618_x_at","201618_x_at","GPAA1","8733","glycosylphosphatidylinositol anchor attachment 1",-60.5450497215576,97.5809297290649,-5.44090183134597,0.0121517162106791,0.887537653449017,-4.59504941093669
"211068_x_at","211068_x_at","FAM21C /// LOC101930591","253725 /// 101930591",NA,-53.4657032272136,188.839068145508,-5.39133763642504,0.0124647351334335,0.887537653449017,-4.59504957599957
"202728_s_at","202728_s_at","LTBP1","4052","latent transforming growth factor beta binding protein 1",-53.2226605733643,77.4186443328654,-5.38012503365681,0.0125370047322626,0.887537653449017,-4.59504961389556
"201276_at","201276_at","RAB5B","5869","RAB5B, member RAS oncogene family",-68.1333947190756,231.804884671712,-5.3772147725462,0.012555851935967,0.887537653449017,-4.59504962376548
"222252_x_at","222252_x_at","UBQLN4","56893","ubiquilin 4",-44.5691783378906,167.158068301758,-5.36658389821617,0.0126250141486372,0.887537653449017,-4.5950496599386
"205818_at","205818_at","BRINP1","1620","BMP/retinoic acid inducible neural specific 1",61.7145069263509,95.8892040959066,5.36511195953595,0.0126346294601478,0.887537653449017,-4.59504966496191
"215725_at","215725_at","DGCR11","25786","DiGeorge syndrome critical region gene 11",48.1283092793376,47.4861676045532,5.34414704359753,0.0127726252514722,0.887537653449017,-4.59504973690323
"211114_x_at","211114_x_at","GEMIN2","8487","gem nuclear organelle associated protein 2",65.5474065688477,125.894580868245,5.32961148124649,0.012869458968264,0.887537653449017,-4.59504978721775
"202999_s_at","202999_s_at","LOXL2","4017","lysyl oxidase like 2",61.4303371099447,43.7016734276123,5.3233879258039,0.0129112124848366,0.887537653449017,-4.59504980887046
"211891_s_at","211891_s_at","ARHGEF4 /// LOC101930241","50649 /// 101930241",NA,46.0278181771647,95.4273879399007,5.30968917729455,0.0130037418400939,0.887537653449017,-4.59504985676461
"217072_at","217072_at","CD300A","11314","CD300a molecule",47.9905829415894,35.3561297250875,5.30503707071443,0.0130353617806531,0.887537653449017,-4.59504987310311
"213109_at","213109_at","TNIK","23043","TRAF2 and NCK interacting kinase",59.5806427138672,226.037203477702,5.30435393807654,0.0130400134207794,0.887537653449017,-4.59504987550547
"213136_at","213136_at","PTPN2","5771","protein tyrosine phosphatase non-receptor type 2",-78.519475359375,230.464469880534,-5.28766565273259,0.0131543248806309,0.887537653449017,-4.59504993444498
"215640_at","215640_at","TBC1D2B","23102","TBC1 domain family member 2B",84.6002832945964,123.97296269222,5.28031506570106,0.0132050900087066,0.887537653449017,-4.59504996056017
"220032_at","220032_at","CPED1","79974","cadherin like and PC-esterase domain containing 1",74.157427316569,156.121481500895,5.27700650079896,0.0132280233187661,0.887537653449017,-4.59504997234586
"218814_s_at","218814_s_at","TMEM206","55248",NA,60.5526556248373,131.706221306071,5.26756344429614,0.0132937644558268,0.887537653449017,-4.59505000609001
"201615_x_at","201615_x_at","CALD1","800","caldesmon 1",-47.3182640210775,52.9128818444417,-5.26579100201489,0.0133061514403225,0.887537653449017,-4.59505001244132
"221923_s_at","221923_s_at","NPM1","4869","nucleophosmin 1",70.9587503147786,203.552515619629,5.25814396186256,0.0133597670091654,0.887537653449017,-4.59505003990754
"214274_s_at","214274_s_at","ACAA1","30","acetyl-CoA acyltransferase 1",-53.5158893313803,202.378255285482,-5.25617756714431,0.0133735995224497,0.887537653449017,-4.59505004698718
"213037_x_at","213037_x_at","STAU1","6780","staufen double-stranded RNA binding protein 1",-354.532613131511,1051.08045450195,-5.247079317669,0.0134378446462522,0.887537653449017,-4.59505007983381
"202249_s_at","202249_s_at","DCAF8","50717","DDB1 and CUL4 associated factor 8",-130.439130095052,189.763162003255,-5.23739515744482,0.0135066703081162,0.887537653449017,-4.59505011495921
"202032_s_at","202032_s_at","MAN2A2","4122","mannosidase alpha class 2A member 2",-95.9139303261719,309.984573329753,-5.21083024795475,0.01369784484935,0.887537653449017,-4.59505021218665
"202054_s_at","202054_s_at","ALDH3A2","224","aldehyde dehydrogenase 3 family member A2",-157.14153023763,408.350764015299,-5.2004360538792,0.0137736074605321,0.887537653449017,-4.59505025058146
"213149_at","213149_at","DLAT","1737","dihydrolipoamide S-acetyltransferase",-217.483530695312,522.792556755208,-5.19435954282106,0.0138181521043141,0.887537653449017,-4.59505027311988
"217493_x_at","217493_x_at","NCR2","9436","natural cytotoxicity triggering receptor 2",132.946566364746,198.535490722249,5.19038547008043,0.0138473862447888,0.887537653449017,-4.59505028789724
"203416_at","203416_at","CD53","963","CD53 molecule",65.3640695934245,178.780133551595,5.18564810308613,0.0138823408535056,0.887537653449017,-4.59505030555134
"203550_s_at","203550_s_at","FAM189B","10712","family with sequence similarity 189 member B",-144.633083381755,145.372601172078,-5.16008161232267,0.0140729830356354,0.887537653449017,-4.59505040155381
"207830_s_at","207830_s_at","PPP1R8","5511","protein phosphatase 1 regulatory subunit 8",-43.440759177653,78.569298348999,-5.15428980321864,0.0141166446313323,0.887537653449017,-4.59505042347395
"211551_at","211551_at","EGFR","1956","epidermal growth factor receptor",58.0786411730143,159.008383391683,5.14646387362279,0.0141759215168491,0.887537653449017,-4.59505045319426
"218318_s_at","218318_s_at","NLK","51701","nemo like kinase",41.510139417806,47.6928469102376,5.14283470055264,0.0142035205783356,0.887537653449017,-4.59505046701648
"203096_s_at","203096_s_at","RAPGEF2","9693","Rap guanine nucleotide exchange factor 2",-63.1113511482748,175.448062829183,-5.1392053689286,0.0142311909621178,0.887537653449017,-4.59505048086461
"210169_at","210169_at","SEC14L5","9717","SEC14 like lipid binding 5",97.7561999931641,220.082918722168,5.12974892536407,0.0143036187588912,0.887537653449017,-4.59505051706605
"212063_at","212063_at","CD44","960","CD44 molecule (Indian blood group)",-64.3392434729818,133.936004687663,-5.11470856483163,0.0144198075750483,0.887537653449017,-4.59505057500139
"213123_at","213123_at","MFAP3","4238","microfibril associated protein 3",-57.5805614707031,181.226005478841,-5.11135311340153,0.0144458966243386,0.887537653449017,-4.59505058798679
"207536_s_at","207536_s_at","TNFRSF9","3604","TNF receptor superfamily member 9",47.9788997045084,61.7769012784424,5.09558306950478,0.0145693382977419,0.887537653449017,-4.59505064931244
"221709_s_at","221709_s_at","ZNF839","55778","zinc finger protein 839",-63.8023965772502,59.7021800072734,-5.08145650626714,0.0146810854656344,0.887537653449017,-4.59505070466516
"205482_x_at","205482_x_at","SNX15","29907","sorting nexin 15",-42.9187774510091,128.495196031982,-5.07963314330701,0.0146955903515089,0.887537653449017,-4.59505071183871
"212163_at","212163_at","KIDINS220","57498","kinase D interacting substrate 220",56.9961165105794,162.974821662679,5.07349366971417,0.014744567517176,0.887537653449017,-4.59505073604186
"210083_at","210083_at","SEMA7A","8482","semaphorin 7A (John Milton Hagen blood group)",51.7308807311199,130.104387916016,5.07113750872189,0.014763420088686,0.887537653449017,-4.59505074535046
"209385_s_at","209385_s_at","PROSC","11212",NA,59.109924408203,357.790913945638,5.06938243404574,0.0147774835525078,0.887537653449017,-4.59505075229157
"201767_s_at","201767_s_at","ELAC2","60528","elaC ribonuclease Z 2",-74.5070683728638,54.8876274143168,-5.05605692673851,0.0148848328116783,0.887537653449017,-4.59505080519536
"219542_at","219542_at","NEK11","79858","NIMA related kinase 11",89.6046522862955,163.580908398193,5.0555388045622,0.0148890272573061,0.887537653449017,-4.59505080725963
"201714_at","201714_at","TUBG1","7283","tubulin gamma 1",-57.4983138030599,151.470091552246,-5.05292948455304,0.0149101743710843,0.887537653449017,-4.59505081766383
"214901_at","214901_at","ZNF8","7554","zinc finger protein 8",120.203237041016,128.114507111003,5.05234812609726,0.0149148912945408,0.887537653449017,-4.59505081998379
"200068_s_at","200068_s_at","CANX","821","calnexin",-196.755554108073,923.797515914714,-5.04616489227346,0.0149651802509345,0.887537653449017,-4.59505084470107
"207439_s_at","207439_s_at","SLC35A2","7355","solute carrier family 35 member A2",40.4784012304687,78.5078392260742,5.03928731594175,0.0150213762375773,0.887537653449017,-4.59505087228585
"216381_x_at","216381_x_at","AKR7A3","22977","aldo-keto reductase family 7 member A3",-42.032209953125,112.924304365885,-5.02802287821328,0.0151140121970817,0.887537653449017,-4.59505091767572
"204079_at","204079_at","TPST2","8459","tyrosylprotein sulfotransferase 2",-47.9642811682943,61.0633890992839,-5.02547665507145,0.0151350547706917,0.887537653449017,-4.59505092797201
"202337_at","202337_at","PMF1","11243","polyamine modulated factor 1",-70.2098695195311,314.951288791667,-5.0247560512601,0.0151410169347502,0.887537653449017,-4.59505093088839
"213366_x_at","213366_x_at","ATP5C1","509",NA,-723.929687656251,5007.27213533854,-5.02309948904933,0.0151547346797394,0.887537653449017,-4.5950509375968
"212429_s_at","212429_s_at","GTF3C2","2976","general transcription factor IIIC subunit 2",-67.6489816370442,316.739250229655,-5.01419265831797,0.0152287690328505,0.887537653449017,-4.59505097376373
"208153_s_at","208153_s_at","FAT2","2196","FAT atypical cadherin 2",43.3860093307292,50.4684359804687,5.00738888100957,0.0152856402976874,0.887537653449017,-4.59505100150261
"200995_at","200995_at","IPO7","10527","importin 7",113.418080660807,614.780848191732,4.99832684849234,0.0153618181945744,0.887537653449017,-4.59505103859925
"212796_s_at","212796_s_at","TBC1D2B","23102","TBC1 domain family member 2B",86.8863270904948,140.195955903646,4.99393036792195,0.0153989543637167,0.887537653449017,-4.59505105665919
"218225_at","218225_at","ECSIT","51295","ECSIT signaling integrator",-117.770718764242,184.583660189819,-4.98841983206263,0.015445666020366,0.887537653449017,-4.59505107935326
"204189_at","204189_at","RARG","5916","retinoic acid receptor gamma",40.6810963919271,49.5170300786947,4.98746256646102,0.0154537993651368,0.887537653449017,-4.59505108330214
"202298_at","202298_at","NDUFA1","4694","NADH:ubiquinone oxidoreductase subunit A1",504.698160713541,3199.83032221875,4.98183307384031,0.0155017430023571,0.887537653449017,-4.59505110656419
"204844_at","204844_at","ENPEP","2028","glutamyl aminopeptidase",39.8114970401408,51.3607932664693,4.97876198646837,0.0155279796253356,0.887537653449017,-4.59505111928294
"201984_s_at","201984_s_at","EGFR","1956","epidermal growth factor receptor",53.9044849241536,157.915809560059,4.97166666216077,0.0155888172301927,0.887537653449017,-4.59505114874503
"213814_s_at","213814_s_at","SNTB2","6645","syntrophin beta 2",65.5587026442668,76.6398621482442,4.95794634566491,0.0157073427825663,0.887537653449017,-4.59505120602334
"204272_at","204272_at","LGALS4","3960","galectin 4",43.9271317659505,100.148006495768,4.95288800199894,0.015751336194842,0.887537653449017,-4.59505122724318
"222264_at","222264_at","HNRNPUL2","221092","heterogeneous nuclear ribonucleoprotein U like 2",53.5949566576334,91.2005099958903,4.95196736330306,0.0157593604201619,0.887537653449017,-4.59505123111125
"213710_s_at","213710_s_at","CALM1","801","calmodulin 1",-328.375528955078,407.550435392253,-4.94165036104749,0.0158496477700546,0.887537653449017,-4.59505127458461
"207572_at","207572_at","EFCAB2","84288","EF-hand calcium binding domain 2",60.4831809563802,71.0353069088542,4.93329661507423,0.0159232479657389,0.887537653449017,-4.59505130995603
"213064_at","213064_at","ZC3H14","79882","zinc finger CCCH-type containing 14",58.2083766072591,146.288028737386,4.93222724697629,0.0159327016674225,0.887537653449017,-4.59505131449502
"214526_x_at","214526_x_at","PMS2P1","5379","PMS1 homolog 2, mismatch repair system component pseudogene 1",76.6231027086588,304.442080122233,4.92406660055803,0.0160050866587203,0.887537653449017,-4.5950513492165
"212193_s_at","212193_s_at","LARP1","23367","La ribonucleoprotein 1, translational regulator",-44.3683942749023,115.270502060954,-4.92127735808157,0.0160299253885959,0.887537653449017,-4.59505136111782
"214478_at","214478_at","SPP2","6694","secreted phosphoprotein 2",101.523986905762,102.455263818278,4.91056006819763,0.0161258329322563,0.887537653449017,-4.59505140700799
"212017_at","212017_at","FAM168B","130074","family with sequence similarity 168 member B",-104.052815895182,401.471048920898,-4.90058805046197,0.0162157428806184,0.887537653449017,-4.5950514499376
"203607_at","203607_at","INPP5F","22876","inositol polyphosphate-5-phosphatase F",39.6284967589518,121.61241020402,4.89687756200471,0.0162493639677982,0.887537653449017,-4.59505146596833
"208634_s_at","208634_s_at","MACF1","23499","microtubule actin crosslinking factor 1",58.3005268020834,444.704513482422,4.89628359007181,0.0162547544235992,0.887537653449017,-4.5950514685374
"221582_at","221582_at","HIST3H2A","92815",NA,73.9634754526367,88.9973016911621,4.88225398832476,0.016382756168536,0.887537653449017,-4.59505152945095
"221308_at","221308_at","FRS2","10818","fibroblast growth factor receptor substrate 2",-49.6671148828532,73.6147610400187,-4.88074284339225,0.0163966215181429,0.887537653449017,-4.5950515360387
"220310_at","220310_at","TUBAL3","79861","tubulin alpha like 3",42.9864945843913,59.3210251547445,4.87889072258852,0.016413636286409,0.887537653449017,-4.59505154412001
"208244_at","208244_at","BMP3","651","bone morphogenetic protein 3",42.1838213355306,89.0630957161865,4.87681206579266,0.0164327595270073,0.887537653449017,-4.59505155319909
