"","PROBEID","ACCNUM","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GI_40068461-I","GI_40068461-I","NM_175863",NA,NA,NA,0.348814485838478,6.9988341730773,5.9849387764058,2.02036759127549e-05,0.00293912611965336,3.03773715898994
"GI_40354209-S","GI_40354209-S","NM_018043","55107","ANO1","anoctamin 1",0.337225613428623,6.3860053700298,5.97866404724172,2.04426837765791e-05,0.00293962718178321,3.0264737474688
"GI_21166388-S","GI_21166388-S","NM_003526","8347","H2BC4","H2B clustered histone 4",0.308898294648577,6.47132297326537,5.97722605407314,2.04978701662348e-05,0.00293962718178321,3.02389166195968
"GI_40317625-S","GI_40317625-S","NM_003246","7057","THBS1","thrombospondin 1",0.291897112871216,6.6000238401889,5.96821957899833,2.08470525917175e-05,0.00296864965110648,3.00771248332057
"GI_34147665-S","GI_34147665-S","NM_006374","10494","STK25","serine/threonine kinase 25",0.288097212892533,11.1669345414625,5.9490570860764,2.16106938953858e-05,0.00305587301579438,2.97324899431343
"GI_31657093-S","GI_31657093-S","NM_018685","54443","ANLN","anillin actin binding protein",0.323402798901542,6.03293086745414,5.93806157724838,2.20619347939087e-05,0.00307843237166052,2.95344911879731
"GI_21327707-I","GI_21327707-I","NM_139207","4673","NAP1L1","nucleosome assembly protein 1 like 1",0.468262122892392,9.05973611442468,5.93775370955582,2.20747091583391e-05,0.00307843237166052,2.95289447622931
"GI_30410800-S","GI_30410800-S","NM_020482","9457","FHL5","four and a half LIM domains 5",0.435406795363305,7.03422764686219,5.92022039605239,2.2815040589558e-05,0.00315988312165378,2.92128398088927
"GI_23238232-S","GI_23238232-S","NM_006353","10473","HMGN4","high mobility group nucleosomal binding domain 4",0.322703150428413,8.86689129851895,5.9158283176969,2.30044992888004e-05,0.0031644488443458,2.91335846030807
"GI_42656948-S","GI_42656948-S","XM_379274",NA,NA,NA,-0.64132733620621,9.2548006841688,-5.90796884618069,2.33476160735849e-05,0.00316922352650179,2.89916890403328
"GI_16418454-S","GI_16418454-S","NM_052960","116362","RBP7","retinol binding protein 7",-0.449916115485903,7.98181101004301,-5.90785401729347,2.33526682878575e-05,0.00316922352650179,2.89896152338437
"GI_25777708-A","GI_25777708-A","NM_015547","26027","ACOT11","acyl-CoA thioesterase 11",-0.324521122756394,6.62997738249064,-5.90386538120062,2.3528865522029e-05,0.00317184793147299,2.89175684992711
"GI_22748746-S","GI_22748746-S","NM_152344","124801","LSM12","LSM12 homolog",0.414342292406783,9.12691921967256,5.89984421336506,2.37078971170398e-05,0.00317481713644809,2.88449103827569
"GI_20127493-S","GI_20127493-S","NM_006305","8125","ANP32A","acidic nuclear phosphoprotein 32 family member A",0.356911470204214,7.12210257714618,5.89366864828579,2.39856054253242e-05,0.00319087452174659,2.8733278229951
"GI_13937360-S","GI_13937360-S","NM_022447","64282","TENT4B","terminal nucleotidyltransferase 4B",0.433178154593398,7.25843086537492,5.88132833844282,2.45506963890913e-05,0.00324470347505762,2.85100412053787
"GI_14277699-S","GI_14277699-S","NM_001016","6206","RPS12","ribosomal protein S12",0.346294691291595,12.4244557372869,5.87646681810842,2.47770944104521e-05,0.00325336120827112,2.84220344377228
"GI_28144919-S","GI_28144919-S","NM_172341","55851","PSENEN","presenilin enhancer, gamma-secretase subunit",-0.293506104809039,7.95119302007619,-5.8705418348519,2.50559497415057e-05,0.00326333059659093,2.83147291063834
"GI_23110923-S","GI_23110923-S","NM_002801","5699","PSMB10","proteasome 20S subunit beta 10",-0.386723608531184,10.961289556593,-5.86801659897013,2.51757862157255e-05,0.00326333059659093,2.82689797495302
"GI_4506456-S","GI_4506456-S","NM_002902","5955","RCN2","reticulocalbin 2",0.329721005735356,9.59117470010707,5.85646381859775,2.57316622573747e-05,0.00327198673462315,2.80595601868197
"GI_6005903-S","GI_6005903-S","NM_007114","7110","TMF1","TATA element modulatory factor 1",0.301113957866141,7.01576869579274,5.84858296808584,2.61181535847391e-05,0.00327198673462315,2.7916590099579
"GI_21362103-S","GI_21362103-S","NM_032731","84817","TXNDC17","thioredoxin domain containing 17",-0.469883322121836,9.94431785949175,-5.83786681643212,2.66533805015971e-05,0.00327198673462315,2.77220375495777
"GI_15834622-S","GI_15834622-S","NM_003064","6590","SLPI","secretory leukocyte peptidase inhibitor",0.776384436492831,8.78309049975258,5.82762530843315,2.71755396955032e-05,0.00327198673462315,2.75359451720216
"GI_19923554-S","GI_19923554-S","NM_019613","56270","WDR45B","WD repeat domain 45B",0.366555248134898,7.26964035516136,5.82627711981105,2.72450627732905e-05,0.00327198673462315,2.75114366157617
"GI_37541833-S","GI_37541833-S","XM_351078",NA,NA,NA,0.394972444070766,6.93827990777544,5.82511450146498,2.73051645591823e-05,0.00327198673462315,2.74902993867781
"GI_31542730-S","GI_31542730-S","NM_032219","84179","SLC49A3","solute carrier family 49 member 3",-0.326338521025764,7.29637320379359,-5.82362262360634,2.73824890160768e-05,0.00327198673462315,2.74631730935515
"GI_19923616-S","GI_19923616-S","NM_025161","80233","FAAP100","FA core complex associated protein 100",-0.318603116387228,8.496811485908,-5.81750005078158,2.77022103684017e-05,0.00327198673462315,2.73518144626001
"GI_14591903-I","GI_14591903-I","NM_002907","5965","RECQL","RecQ like helicase",0.318324313860321,6.79466168069408,5.81656809236812,2.77512158532778e-05,0.00327198673462315,2.73348590113952
"GI_37549396-S","GI_37549396-S","XM_352485",NA,NA,NA,0.423953452600797,11.4230501938107,5.81619409238343,2.7770907297103e-05,0.00327198673462315,2.7328054340252
"GI_34303960-S","GI_34303960-S","NM_152905","121441","NEDD1","NEDD1 gamma-tubulin ring complex targeting factor",0.420670278052167,7.77953561527373,5.81160736708169,2.80135848013478e-05,0.00327198673462315,2.72445854521341
"GI_8924082-S","GI_8924082-S","NM_018507","1975","EIF4B","eukaryotic translation initiation factor 4B",0.791914217263084,9.4101929396455,5.81125140450853,2.803251004754e-05,0.00327198673462315,2.72381063888385
"GI_20336215-A","GI_20336215-A","NM_138566","27165","GLS2","glutaminase 2",0.293064157545645,6.22511793469062,5.80748324022484,2.82336648764568e-05,0.00327198673462315,2.716950871023
"GI_21359981-S","GI_21359981-S","NM_138571","135114","HINT3","histidine triad nucleotide binding protein 3",0.407087670570879,6.79451510430614,5.8071490714028,2.82515758367283e-05,0.00327198673462315,2.71634243234
"GI_37551274-S","GI_37551274-S","XM_353393",NA,NA,NA,-0.41253508680917,10.1549273200755,-5.8061718162783,2.83040229400856e-05,0.00327198673462315,2.71456299937759
"GI_6005909-S","GI_6005909-S","NM_007233","11257","TP53TG1","TP53 target 1",-0.385517727312989,8.41414737994681,-5.80346139685613,2.84500142057306e-05,0.00327198673462315,2.70962700987643
"GI_13376797-S","GI_13376797-S","NM_025203","80304","WDCP","WD repeat and coiled coil containing",0.366395560382466,6.61287010697786,5.80297723517994,2.84761747028979e-05,0.00327198673462315,2.70874518244386
"GI_24431959-S","GI_24431959-S","NM_007034","11080","DNAJB4","DnaJ heat shock protein family (Hsp40) member B4",0.662718841672113,9.51663776969589,5.80142320190762,2.85603117915198e-05,0.00327198673462315,2.70591451476355
"GI_7661759-S","GI_7661759-S","NM_014152",NA,NA,NA,0.298316772092447,6.26279155300664,5.80027987896013,2.86223771604714e-05,0.00327198673462315,2.70383173043269
"GI_7706709-S","GI_7706709-S","NM_016539","51548","SIRT6","sirtuin 6",-0.329225644038646,8.38226191768111,-5.80027222813668,2.86227929568179e-05,0.00327198673462315,2.70381779233414
"GI_7657505-S","GI_7657505-S","NM_014483","27303","RBMS3","RNA binding motif single stranded interacting protein 3",0.319045970709529,7.2783553056949,5.7976507543655,2.87656306397177e-05,0.00327198673462315,2.69904154871536
"GI_4502228-S","GI_4502228-S","NM_001667","402","ARL2","ADP ribosylation factor like GTPase 2",-0.325727900146424,11.2949711183173,-5.79399389518059,2.89661199241123e-05,0.00327198673462315,2.69237719501428
"GI_20302149-S","GI_20302149-S","NM_007260","11313","LYPLA2","lysophospholipase 2",-0.319392320682993,7.34811541553939,-5.79310012778841,2.9015341227254e-05,0.00327198673462315,2.69074807470616
"GI_37059733-S","GI_37059733-S","NM_000182","3030","HADHA","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha",-0.370787718376397,8.83245594932658,-5.7910958132688,2.91260378928919e-05,0.00327198673462315,2.68709427516641
"GI_23957681-S","GI_23957681-S","NM_153612","222537","HS3ST5","heparan sulfate-glucosamine 3-sulfotransferase 5",-0.332483804285002,6.67529986488419,-5.7850097602705,2.94648574984283e-05,0.00327255008353055,2.67599602265682
"GI_41350194-S","GI_41350194-S","NM_014781","9821","RB1CC1","RB1 inducible coiled-coil 1",0.367482250400657,8.57599323433753,5.7840404145552,2.95191986059464e-05,0.00327255008353055,2.67422787068121
"GI_42660017-S","GI_42660017-S","XM_378342",NA,NA,NA,0.481963641995391,7.20890800031844,5.78230810406351,2.96165701639924e-05,0.00327255008353055,2.67106767971239
"GI_37550246-S","GI_37550246-S","XM_087353",NA,NA,NA,0.334096817180296,6.77001332252235,5.77680477672247,2.99281227786867e-05,0.00328900310167296,2.66102527023721
"GI_6005873-S","GI_6005873-S","NM_007159","7871","SLMAP","sarcolemma associated protein",0.461801365233777,6.84310289466133,5.76587335432947,3.05570896482948e-05,0.00332326215031166,2.64106470845496
"GI_4502620-S","GI_4502620-S","NM_001761","899","CCNF","cyclin F",-0.299757815397657,6.55625189205753,-5.76481318086768,3.06188141168703e-05,0.00332326215031166,2.63912793165277
"GI_5031634-S","GI_5031634-S","NM_005507","1072","CFL1","cofilin 1",-0.385931288216494,8.52046560050873,-5.76199597393674,3.07834639856412e-05,0.00332326215031166,2.63398052934058
"GI_8393146-S","GI_8393146-S","NM_016929","53405","CLIC5","chloride intracellular channel 5",0.510851171536258,9.62506140216944,5.76005818292739,3.08972496047966e-05,0.00332326215031166,2.63043926713592
"GI_7110696-S","GI_7110696-S","NM_012407","9463","PICK1","protein interacting with PRKCA 1",-0.383074908940353,8.78743770310206,-5.75320477165378,3.13031872071261e-05,0.00334910978050421,2.61791048045232
"GI_21361821-S","GI_21361821-S","NM_015965","51079","NDUFA13","NADH:ubiquinone oxidoreductase subunit A13",-0.33174255124416,12.3279205872375,-5.74808430603564,3.16100861789339e-05,0.0033641450138117,2.6085452771598
"GI_8923531-S","GI_8923531-S","NM_017882","54982","CLN6","CLN6 transmembrane ER protein",-0.337297587829458,8.51373670171714,-5.73161836911079,3.26182994153967e-05,0.00345327032711381,2.57840384059703
"GI_8922912-S","GI_8922912-S","NM_018347","55317","AP5S1","adaptor related protein complex 5 subunit sigma 1",-0.303825840285142,7.91572927322454,-5.72741885115116,3.28807331290902e-05,0.00345819428290448,2.57071023108007
"GI_39753964-S","GI_39753964-S","NM_033055","64645","MFSD14A","major facilitator superfamily domain containing 14A",0.307634321180248,7.85125124228682,5.72541305998761,3.30068491469544e-05,0.00345819428290448,2.56703468151381
"GI_41281449-S","GI_41281449-S","NM_014694","9719","ADAMTSL2","ADAMTS like 2",-0.437532722810941,8.12379002250968,-5.71518600772257,3.36577250182914e-05,0.00348581477857822,2.54828493079862
"GI_24497437-S","GI_24497437-S","NM_002187","3593","IL12B","interleukin 12B",-0.360958617853727,6.81959504627003,-5.71455594062051,3.36982565737394e-05,0.00348581477857822,2.54712930660875
"GI_8922566-S","GI_8922566-S","NM_018166","55194","EVA1B","eva-1 homolog B",-0.464586974052255,8.44228570950936,-5.7126187574897,3.3823190681168e-05,0.00348581477857822,2.54357590615738
"GI_41055203-I","GI_41055203-I","NM_182923","3831","KLC1","kinesin light chain 1",-0.332757810156511,6.20622083793655,-5.71050566206983,3.39600173769798e-05,0.00348581477857822,2.53969921298117
"GI_4758647-S","GI_4758647-S","NM_004521","3799","KIF5B","kinesin family member 5B",0.498663176982347,7.37145505217245,5.70783541258626,3.4133741668241e-05,0.00348595146602779,2.5347994460318
"GI_25006531-S","GI_25006531-S","NM_170694","94009","SERHL","serine hydrolase like (pseudogene)",-0.277010982295562,6.97698830522745,-5.6999906661163,3.46494616793067e-05,0.00352083801315206,2.52039883382858
"GI_5031748-S","GI_5031748-S","NM_005517","3151","HMGN2","high mobility group nucleosomal binding domain 2",0.32378864105676,11.283341682285,5.69447169451141,3.50171168057654e-05,0.00353229994921116,2.51026236470928
"GI_38373681-A","GI_38373681-A","NM_020631","57449","PLEKHG5","pleckstrin homology and RhoGEF domain containing G5",-0.300155890520359,6.86909000161161,-5.69306261717084,3.51116309673826e-05,0.00353229994921116,2.50767367109887
"GI_27881483-S","GI_27881483-S","NM_017590","23264","ZC3H7B","zinc finger CCCH-type containing 7B",0.329023358174204,6.39097854080466,5.68764517864579,3.54774755616626e-05,0.00353822587153106,2.49771835025804
"GI_10280625-S","GI_10280625-S","NM_020979","10603","SH2B2","SH2B adaptor protein 2",-0.319200335533124,7.34519276483482,-5.68699661783527,3.55215374347173e-05,0.00353822587153106,2.49652624531257
"GI_34222124-S","GI_34222124-S","NM_033387","286336","FAM78A","family with sequence similarity 78 member A",-0.381859659618842,7.35627055401977,-5.6821256285695,3.58542797227402e-05,0.00353822587153106,2.4875710685467
"GI_5174774-S","GI_5174774-S","NM_001645","341","APOC1","apolipoprotein C1",-0.370925091462604,7.87039433478405,-5.6818901552755,3.5870446746643e-05,0.00353822587153106,2.48713807160274
"GI_7657596-S","GI_7657596-S","NM_014311","23583","SMUG1","single-strand-selective monofunctional uracil-DNA glycosylase 1",-0.278802026284771,9.08102897778451,-5.67372780853784,3.64355476351717e-05,0.0035528517723814,2.47212395457901
"GI_40255152-S","GI_40255152-S","NM_153331","200845","KCTD6","potassium channel tetramerization domain containing 6",0.331700120535991,7.82781378944606,5.67366616222934,3.64398504909088e-05,0.0035528517723814,2.47201052394128
"GI_31341729-S","GI_31341729-S","NM_178547","339487","ZBTB8OS","zinc finger and BTB domain containing 8 opposite strand",-0.278516960416178,8.1673175650997,-5.67215022909868,3.65458270439311e-05,0.0035528517723814,2.4692210012476
"GI_21327706-A","GI_21327706-A","NM_004537","4673","NAP1L1","nucleosome assembly protein 1 like 1",0.405155401955785,8.93534051601169,5.6668009582458,3.69223446074529e-05,0.00356348204614162,2.45937499875891
"GI_10190705-S","GI_10190705-S","NM_020666","57396","CLK4","CDC like kinase 4",0.286922523349029,8.75227028064842,5.66490773815132,3.70565630417163e-05,0.00356348204614162,2.45588931318986
"GI_17978499-A","GI_17978499-A","NM_054026","29883","CNOT7","CCR4-NOT transcription complex subunit 7",0.368177844744872,8.28987399083798,5.6629989929157,3.71923938670138e-05,0.00356348204614162,2.45237452681544
"GI_6005889-S","GI_6005889-S","NM_007108","6923","ELOB","elongin B",-0.311693386736151,11.9354723535556,-5.66065252971992,3.7360080796302e-05,0.00356348204614162,2.4480530105066
"GI_27477130-S","GI_27477130-S","NM_022061","63875","MRPL17","mitochondrial ribosomal protein L17",-0.344835510537841,9.83818766024802,-5.657073967877,3.76173275734204e-05,0.00357117361907105,2.44146081092795
"GI_21361156-S","GI_21361156-S","NM_004838","9454","HOMER3","homer scaffold protein 3",0.328532612172646,7.38916448741507,5.64083182153822,3.88081722647201e-05,0.00366700958581732,2.41151768148845
"GI_18644735-I","GI_18644735-I","NM_130795","5998","RGS3","regulator of G protein signaling 3",0.294768138575922,6.59136963443753,5.63610907917577,3.91617127679462e-05,0.00368320462270065,2.40280406707705
"GI_39812087-A","GI_39812087-A","NM_006811","10955","SERINC3","serine incorporator 3",0.317948658099938,8.17286289973297,5.62986400343916,3.96343426393109e-05,0.00368957958645331,2.39127684542371
"GI_23618866-S","GI_23618866-S","NM_022754","94081","SFXN1","sideroflexin 1",-0.313805603192753,7.51759243633725,-5.62878608057533,3.97165162210257e-05,0.00368957958645331,2.38928664611627
"GI_40548409-S","GI_40548409-S","NM_018838","55967","NDUFA12","NADH:ubiquinone oxidoreductase subunit A12",-0.315305904160454,12.2456634680307,-5.62799568274553,3.97768829358994e-05,0.00368957958645331,2.38782720788533
"GI_41148453-S","GI_41148453-S","XM_373246",NA,NA,NA,-0.313817769074189,6.45363388090685,-5.62532425419484,3.99816178149986e-05,0.00369163604491821,2.38289386692255
"GI_21464122-S","GI_21464122-S","NM_003926","53615","MBD3","methyl-CpG binding domain protein 3",-0.359708199663974,9.48471343941419,-5.61864058018707,4.04986407128357e-05,0.00372237733570114,2.37054667157237
"GI_31543966-S","GI_31543966-S","NM_000380","7507","XPA","XPA, DNA damage recognition and repair factor",0.312103521149179,8.37061951828584,5.61586181441208,4.07156282248247e-05,0.00372538786576553,2.36541141556072
"GI_20149638-S","GI_20149638-S","NM_016931","50507","NOX4","NADPH oxidase 4",0.279426603342741,6.06728010969059,5.611487186265,4.10596756091379e-05,0.00373039430670998,2.35732474180198
"GI_7705430-S","GI_7705430-S","NM_015933","51372","TMA7","translation machinery associated 7 homolog",-0.321152449092477,10.3931382109684,-5.60838052679742,4.13058291236375e-05,0.00373039430670998,2.35158031931154
"GI_42476283-S","GI_42476283-S","NM_024292","59286","UBL5","ubiquitin like 5",-0.30145648511466,11.5802871749326,-5.60815461713414,4.13237883736233e-05,0.00373039430670998,2.35116254406599
